id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
84340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,3,0,0,0,0,0,Class_2
39874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
78468,0,0,0,0,0,0,0,0,0,9,0,0,0,0,22,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,2,0,0,1,0,0,0,3,0,4,0,2,1,0,1,0,7,1,2,Class_4
31631,0,0,0,5,0,0,0,10,0,6,0,0,0,0,4,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Class_3
14952,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,3,3,2,0,1,0,0,0,0,0,Class_3
39331,0,0,0,0,0,0,0,0,13,1,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,12,0,0,0,0,20,0,1,0,0,0,0,2,0,0,0,0,Class_2
48587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Class_4
83594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,3,0,0,0,1,0,0,0,0,1,0,5,0,Class_2
41487,0,0,2,0,0,0,2,0,1,1,0,0,0,1,0,0,0,4,1,0,9,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,Class_2
39627,0,1,3,0,2,0,9,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Class_4
87894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Class_1
26303,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,5,1,0,0,0,Class_1
67403,0,0,0,0,0,0,16,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,2,7,0,0,0,0,0,5,11,0,0,2,0,0,0,0,Class_2
98084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6,Class_2
95601,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,2,Class_2
5019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,10,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Class_2
5223,0,1,0,0,0,0,0,5,0,0,1,1,0,1,4,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_3
15780,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,6,0,0,0,0,0,0,Class_4
45556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,9,Class_2
12896,0,0,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,2,0,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,Class_3
34304,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
93322,0,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,22,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,1,1,Class_2
5324,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,Class_1
52925,0,0,0,1,0,0,0,0,0,0,0,0,3,0,21,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,11,Class_2
62864,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
8018,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,Class_4
82944,0,0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,4,Class_2
90376,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,6,0,0,1,9,0,0,0,0,1,0,0,0,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_1
41720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,1,0,0,0,1,0,1,3,0,3,0,1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,Class_2
866,0,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,2,1,0,0,0,3,0,0,0,0,Class_2
98443,0,16,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Class_2
83039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,Class_2
13924,0,0,0,0,12,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,Class_2
79892,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,0,3,0,0,0,0,0,9,0,0,1,2,0,4,0,0,0,0,0,14,3,0,0,Class_2
31183,0,13,0,0,1,0,9,1,0,5,0,0,0,0,27,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,16,0,Class_2
13799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Class_2
40988,0,0,0,13,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Class_2
66733,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,7,1,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,Class_3
78330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,4,0,0,0,0,0,0,0,0,0,Class_2
24378,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,6,0,0,1,10,0,0,0,0,0,1,0,0,0,1,0,Class_2
23414,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Class_2
97559,0,0,0,0,31,0,7,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,Class_2
22992,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,20,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,0,Class_3
3231,0,0,0,2,0,0,0,0,0,0,4,1,0,0,6,6,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,12,3,0,0,0,0,0,0,0,1,0,0,Class_3
41995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,Class_2
49187,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,Class_2
22514,0,0,0,0,2,0,0,1,0,0,0,0,1,0,5,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,Class_4
21325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,Class_2
86233,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,Class_3
88126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,0,5,0,0,1,1,11,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Class_3
29823,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Class_3
92484,1,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_4
68424,0,0,0,0,0,0,0,3,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,Class_1
64483,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,Class_3
51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Class_4
26753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,1,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,Class_2
49963,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,1,0,1,4,0,1,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,1,0,1,18,1,3,1,Class_3
42731,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,2,0,0,7,0,14,0,0,1,0,7,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_3
29056,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,Class_2
55317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
35496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,Class_2
56337,0,0,0,1,0,0,1,3,0,4,0,0,0,0,0,1,0,0,0,10,0,0,0,1,2,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,Class_2
79277,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Class_2
5464,0,0,0,0,11,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Class_3
70155,0,0,1,1,0,0,0,0,0,1,0,0,0,0,8,4,0,0,0,6,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,3,Class_3
70669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,5,0,0,0,Class_2
56013,3,0,0,1,0,0,0,0,0,1,0,4,0,0,2,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,Class_2
12085,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,Class_2
56818,0,0,0,1,0,0,0,0,3,1,1,0,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,0,0,4,0,0,0,0,0,0,1,0,Class_4
20000,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Class_4
69066,0,0,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,Class_2
50452,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
90709,0,0,0,0,13,0,11,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,7,1,0,0,1,0,0,3,0,0,3,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,Class_3
52884,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,1,5,0,0,0,0,0,8,0,6,8,0,0,0,0,2,0,0,1,1,0,0,Class_4
30963,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,0,19,1,0,0,0,0,1,0,Class_3
34573,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,0,0,13,0,0,0,2,0,3,3,0,0,0,0,Class_3
15294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,3,0,0,0,0,0,5,0,0,0,1,0,0,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_2
27918,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,0,Class_2
46120,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,Class_3
35073,0,0,0,0,0,0,0,0,1,1,0,0,0,3,35,0,0,0,1,0,0,0,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,Class_2
10550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Class_3
91127,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,Class_2
690,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,2,0,8,0,0,2,0,0,1,5,0,3,10,0,1,0,0,0,0,1,0,0,0,0,Class_3
77729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Class_4
36096,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,8,0,0,0,0,0,1,0,Class_3
65351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,Class_3
11040,0,0,0,11,0,2,0,0,0,0,0,0,0,1,11,2,0,0,3,2,0,0,0,0,0,0,3,0,4,0,3,4,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,1,0,Class_2
4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
821,0,0,2,0,6,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,Class_2
38128,2,0,0,1,0,0,1,0,4,2,1,1,0,0,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,Class_2
89151,0,1,2,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
29231,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,2,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Class_4
50556,0,0,0,0,4,0,0,12,0,5,11,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_4
33684,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,6,0,3,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,Class_2
58753,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,Class_2
27022,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,8,0,2,5,0,0,2,0,1,1,0,Class_1
36905,0,0,0,1,0,0,0,0,1,1,0,6,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,9,7,0,3,0,11,7,0,0,0,1,2,0,Class_1
270,0,0,1,0,0,0,0,7,0,9,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,5,0,0,2,1,0,3,7,0,0,0,0,2,0,0,0,0,0,0,Class_2
8866,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,6,35,0,3,1,4,0,0,0,1,0,0,Class_2
15006,0,0,0,2,0,0,0,0,6,3,0,0,1,0,3,0,0,0,2,9,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,2,4,0,0,0,0,0,0,0,6,Class_2
4688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_2
81995,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Class_2
84372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Class_3
2514,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,3,0,28,0,0,0,0,0,0,0,Class_3
36399,0,0,0,0,0,0,1,2,0,3,0,0,0,0,2,3,0,0,5,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,12,0,0,0,1,0,1,2,0,1,2,0,Class_2
38868,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
58244,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,14,0,0,0,0,1,0,0,0,1,9,0,3,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,Class_4
30409,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,6,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,Class_2
54794,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,16,2,0,0,3,0,0,0,0,0,0,5,0,0,9,0,Class_2
19263,0,2,0,0,0,5,0,11,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,3,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,Class_2
83909,0,21,1,0,0,0,0,0,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,3,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,Class_3
26973,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,4,0,1,1,0,0,16,0,1,3,0,0,0,0,1,3,0,0,0,0,0,0,2,0,Class_3
7129,0,0,0,0,1,0,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0,20,9,0,0,0,0,0,1,0,0,0,0,Class_2
7144,0,0,0,2,0,0,0,0,3,5,0,0,0,0,3,0,0,0,8,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,5,0,0,0,0,12,0,0,0,2,1,0,Class_2
45465,0,0,0,0,0,1,8,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,4,9,0,1,0,0,0,0,1,0,4,0,0,5,0,2,1,0,0,0,0,0,0,0,0,Class_2
1966,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,6,13,0,1,18,0,0,0,Class_3
15152,0,0,0,2,0,0,1,0,0,0,0,1,0,0,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,Class_4
19113,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,5,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,2,8,0,Class_3
76206,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,3,0,0,0,2,0,Class_2
32141,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Class_1
21934,0,0,0,0,0,0,5,2,2,0,0,3,6,2,0,4,0,1,1,0,0,0,3,0,12,0,0,0,2,1,1,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,Class_2
40359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Class_1
53841,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,Class_1
9162,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,3,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,14,0,1,1,Class_3
87843,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,Class_3
37629,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,1,1,0,0,0,5,4,Class_1
83304,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,0,0,37,0,2,0,0,0,0,0,0,0,0,0,Class_2
